ts,explorer_validators,kobe_running_bam,in_both,only_explorer,only_kobe,disputed_stake_sol,kobe_total_validators,chain_validators,onchain_matched,stake_reported_sol,stake_onchain_sol,stake_abs_diff_sol,stake_max_rel_pct,stake_median_rel_pct,bam_headline_stake_sol,bam_headline_share_pct,bam_share_reported_pct,bam_share_onchain_pct
2026-08-20T04:51:15Z,383,384,382,1,2,275513.88,666,688,382,142825799.26,142825799.31,0.05,0.0003,0.0000,142867856.22,32.8428,32.8229,32.8229
2026-08-20T05:06:47Z,382,384,382,0,2,52880.86,666,688,381,142603166.24,142603166.28,0.04,0.0003,0.0000,142645223.19,32.7916,32.7717,32.7717
2026-08-20T05:22:20Z,382,384,382,0,2,52880.86,666,688,381,142603166.24,142603166.28,0.04,0.0003,0.0000,142645223.19,32.7916,32.7717,32.7717
2026-08-20T05:37:52Z,383,384,382,1,2,275513.88,666,688,382,142825799.26,142825799.31,0.05,0.0003,0.0000,142867856.22,32.8428,32.8229,32.8229
2026-08-20T05:53:25Z,382,385,382,0,3,275513.89,666,688,381,142603166.24,142603166.28,0.04,0.0003,0.0000,142645223.19,32.7916,32.7717,32.7717
2026-08-20T06:08:55Z,383,385,383,0,2,52880.86,666,688,382,142825799.26,142825799.31,0.05,0.0003,0.0000,142867856.22,32.8428,32.8229,32.8229
2026-08-20T06:24:29Z,382,385,382,0,3,275513.89,666,688,381,142603166.24,142603166.28,0.04,0.0003,0.0000,142645223.19,32.7916,32.7717,32.7717
2026-08-20T06:40:00Z,383,385,383,0,2,52880.86,666,688,382,142825799.26,142825799.31,0.05,0.0003,0.0000,142645223.19,32.7916,32.8229,32.8229
2026-08-20T06:55:33Z,382,384,382,0,2,52880.86,666,688,381,142603166.24,142603166.28,0.04,0.0003,0.0000,142645223.19,32.7916,32.7717,32.7717
2026-08-20T07:11:05Z,382,384,382,0,2,52880.86,666,687,381,142603166.24,142603166.28,0.04,0.0003,0.0000,142645223.19,32.7916,32.7773,32.7773
2026-08-20T07:26:40Z,383,384,382,1,2,275513.88,666,688,382,142825799.26,142825799.31,0.05,0.0003,0.0000,142867856.22,32.8428,32.8229,32.8229
2026-08-20T07:42:12Z,382,384,382,0,2,52880.86,666,688,381,142603166.24,142603166.28,0.04,0.0003,0.0000,142645223.19,32.7916,32.7717,32.7717
2026-08-20T07:57:44Z,383,384,382,1,2,275513.88,666,688,382,142825799.26,142825799.31,0.05,0.0003,0.0000,142867856.22,32.8428,32.8229,32.8229
2026-08-20T08:13:15Z,382,384,382,0,2,52880.86,666,688,381,142603166.24,142603166.28,0.04,0.0003,0.0000,142645223.19,32.7916,32.7717,32.7717
2026-08-20T08:29:04Z,382,384,382,0,2,52880.86,666,688,381,142603166.24,142603166.28,0.04,0.0003,0.0000,142645223.19,32.7916,32.7717,32.7717
2026-08-20T08:44:37Z,384,384,383,1,1,224028.66,666,688,382,142825799.26,142825799.31,0.05,0.0003,0.0000,142920319.26,32.8549,32.8229,32.8229
2026-08-20T09:00:08Z,382,383,382,0,1,1395.64,666,689,382,142655629.28,142655629.32,0.04,0.0003,0.0000,142655629.32,32.7940,32.7798,32.7798
2026-08-20T09:15:41Z,384,383,382,2,1,266085.57,666,690,384,142920319.21,142920319.26,0.05,0.0003,0.0000,142920319.26,32.8549,32.8375,32.8375
2026-08-20T09:31:13Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T09:47:14Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T10:02:48Z,384,384,383,1,1,224028.66,666,690,384,142920319.21,142920319.26,0.05,0.0003,0.0000,142920319.26,32.8549,32.8375,32.8375
2026-08-20T10:18:21Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T10:33:53Z,384,384,383,1,1,224028.66,666,690,384,142920319.21,142920319.26,0.05,0.0003,0.0000,142920319.26,32.8549,32.8375,32.8375
2026-08-20T10:49:24Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T11:04:57Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T11:20:29Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T11:36:11Z,383,385,383,0,2,224028.66,666,689,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.8116,32.8116
2026-08-20T11:51:44Z,383,385,383,0,2,55173.43,666,689,383,142866541.42,142866541.47,0.05,0.0003,0.0000,142866541.47,32.8425,32.8292,32.8292
2026-08-20T12:07:30Z,382,385,382,0,3,277806.46,666,688,382,142643908.40,142643908.44,0.04,0.0003,0.0000,142643908.44,32.7913,32.7824,32.7824
2026-08-20T12:23:03Z,383,383,382,1,1,224028.66,666,689,383,142866541.42,142866541.47,0.05,0.0003,0.0000,142866541.47,32.8425,32.8292,32.8292
2026-08-20T12:38:35Z,383,383,382,1,1,55173.43,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T12:54:10Z,383,383,382,1,1,55173.43,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T13:09:45Z,384,384,383,1,1,224028.66,666,690,384,142920319.21,142920319.26,0.05,0.0003,0.0000,142920319.26,32.8549,32.8375,32.8375
2026-08-20T13:25:21Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T13:40:54Z,384,384,383,1,1,224028.66,666,690,384,142920319.21,142920319.26,0.05,0.0003,0.0000,142920319.26,32.8549,32.8375,32.8375
2026-08-20T13:56:29Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T14:12:03Z,383,385,383,0,2,224028.66,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T14:27:36Z,383,385,383,0,2,224028.66,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T14:43:10Z,382,385,382,0,3,282350.91,666,689,382,142639363.95,142639363.99,0.04,0.0003,0.0000,142639363.99,32.7903,32.7773,32.7773
2026-08-20T14:58:43Z,384,383,382,2,1,282350.90,666,690,384,142920319.21,142920319.26,0.05,0.0003,0.0000,142920319.26,32.8549,32.8375,32.8375
2026-08-20T15:14:41Z,383,383,382,1,1,59717.88,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T15:29:41Z,384,384,383,1,1,224028.66,666,690,384,142920319.21,142920319.26,0.05,0.0003,0.0000,142920319.26,32.8549,32.8375,32.8375
2026-08-20T15:45:36Z,383,384,383,0,1,1395.64,666,689,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T16:01:28Z,382,383,382,0,1,1395.64,666,688,382,142643908.40,142643908.44,0.04,0.0003,0.0000,142643908.44,32.7913,32.7780,32.7780
2026-08-20T16:17:28Z,383,383,382,1,1,224028.66,666,689,383,142866541.42,142866541.47,0.05,0.0003,0.0000,142866541.47,32.8425,32.8292,32.8292
2026-08-20T16:32:28Z,382,383,382,0,1,1395.64,666,689,382,142643908.40,142643908.44,0.04,0.0003,0.0000,142643908.44,32.7913,32.7780,32.7780
2026-08-20T16:47:31Z,384,384,383,1,1,55173.43,666,690,384,142920319.21,142920319.26,0.05,0.0003,0.0000,142920319.26,32.8549,32.8375,32.8375
2026-08-20T17:02:42Z,383,384,382,1,2,277806.45,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T17:18:29Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T17:33:49Z,383,384,382,1,2,785077.57,666,690,383,142359270.30,142359270.35,0.05,0.0003,0.0000,142359270.35,32.7259,32.7085,32.7085
2026-08-20T17:49:38Z,382,384,382,0,2,562444.55,666,690,382,142136637.28,142136637.32,0.04,0.0003,0.0000,142136637.32,32.6747,32.6574,32.6574
2026-08-20T18:05:13Z,383,384,383,0,1,1395.64,666,690,383,142697686.19,142697686.23,0.04,0.0003,0.0000,142697686.23,32.8037,32.7863,32.7863
2026-08-20T18:20:49Z,385,384,383,2,1,389835.85,666,690,385,143086126.40,143086126.45,0.05,0.0003,0.0000,143086126.45,32.8930,32.8755,32.8755
2026-08-20T18:36:25Z,383,385,383,0,2,53877.63,666,690,383,142811011.39,142811011.44,0.05,0.0003,0.0000,142811011.44,32.8297,32.8123,32.8123
2026-08-20T18:52:17Z,385,385,384,1,1,224028.66,666,690,385,143086126.40,143086126.45,0.05,0.0003,0.0000,143086126.45,32.8930,32.8755,32.8755
2026-08-20T19:07:19Z,384,385,384,0,1,1395.64,666,690,384,142863493.38,142863493.43,0.05,0.0003,0.0000,142863493.43,32.8418,32.8244,32.8244
2026-08-20T19:22:59Z,383,385,383,0,2,59717.88,666,689,383,142805171.14,142805171.19,0.05,0.0003,0.0000,142805171.19,32.8284,32.8154,32.8154
2026-08-20T19:38:36Z,383,384,383,0,1,1395.64,666,689,383,142805171.14,142805171.19,0.05,0.0003,0.0000,142805171.19,32.8284,32.8154,32.8154
2026-08-20T19:54:12Z,375,384,375,0,9,1430091.93,666,689,375,141376474.84,141376474.89,0.05,0.0003,0.0000,141376474.89,32.5000,32.4871,32.4871
2026-08-20T20:09:31Z,382,377,376,6,1,1081640.47,666,689,381,142456719.67,142456719.71,0.04,0.0003,0.0000,142515041.96,32.7617,32.7353,32.7353
2026-08-20T20:25:11Z,376,377,376,0,1,1395.64,666,690,376,141434797.08,141434797.14,0.06,0.0003,0.0000,141434797.14,32.5134,32.4961,32.4961
2026-08-20T20:40:53Z,378,377,376,2,1,139692.54,666,689,378,141573093.98,141573094.03,0.05,0.0003,0.0000,141573094.03,32.5452,32.5759,32.5759
2026-08-20T20:56:32Z,381,382,381,0,1,1395.64,666,689,381,142600293.14,142600293.20,0.06,0.0003,0.0000,142600293.20,32.7813,32.7724,32.7724
2026-08-20T21:12:17Z,378,382,377,1,5,1239785.14,666,690,378,141573093.98,141573094.03,0.05,0.0003,0.0000,141573094.03,32.5452,32.5279,32.5279
2026-08-20T21:27:52Z,381,381,378,3,3,1048938.73,666,690,381,142442423.40,142442423.46,0.06,0.0003,0.0000,142442423.46,32.7450,32.7277,32.7277
2026-08-20T21:43:28Z,380,381,380,0,1,1395.64,666,690,380,141669643.88,141669643.93,0.05,0.0003,0.0000,141669643.93,32.5674,32.5501,32.5501
2026-08-20T21:59:03Z,378,380,378,0,2,33182.26,666,690,378,141532262.09,141532262.15,0.06,0.0003,0.0000,141532262.15,32.5358,32.5185,32.5185
2026-08-20T22:14:48Z,383,380,379,4,1,1128200.04,666,690,383,142690853.11,142690853.17,0.06,0.0003,0.0000,142690853.17,32.8021,32.7847,32.7847
2026-08-20T22:30:21Z,381,380,378,3,2,943343.57,666,690,381,142442423.40,142442423.46,0.06,0.0003,0.0000,142442423.46,32.7450,32.7277,32.7277
2026-08-20T22:45:55Z,383,383,381,2,2,361410.45,666,690,383,142770651.59,142770651.65,0.06,0.0003,0.0000,142770651.65,32.8205,32.8031,32.8031
2026-08-20T23:01:26Z,381,383,381,0,2,33182.26,666,690,381,142442423.40,142442423.46,0.06,0.0003,0.0000,142442423.46,32.7450,32.7277,32.7277
2026-08-20T23:17:03Z,381,383,381,0,2,224028.66,666,689,381,142442423.40,142442423.46,0.06,0.0003,0.0000,142442423.46,32.7450,32.7667,32.7667
2026-08-20T23:32:36Z,384,383,382,2,1,390679.00,666,690,384,143054339.78,143054339.84,0.06,0.0003,0.0000,143054339.84,32.8857,32.8682,32.8682
2026-08-20T23:48:18Z,383,386,383,0,3,329623.83,666,690,383,142757898.21,142757898.26,0.05,0.0003,0.0000,142757898.26,32.8175,32.8001,32.8001
2026-08-21T00:04:04Z,385,386,385,0,1,1395.64,666,690,385,143086126.40,143086126.45,0.05,0.0003,0.0000,143086126.45,32.8930,32.8755,32.8755
2026-08-21T00:19:40Z,382,384,382,0,2,224028.66,666,690,382,142726111.59,142726111.64,0.05,0.0003,0.0000,142726111.64,32.8102,32.7928,32.7928
2026-08-21T00:35:12Z,382,384,382,0,2,224028.66,666,690,382,142726111.59,142726111.64,0.05,0.0003,0.0000,142726111.64,32.8102,32.7928,32.7928
2026-08-21T00:50:44Z,384,384,383,1,1,33182.26,666,690,384,142980531.23,142980531.29,0.06,0.0003,0.0000,142980531.29,32.8687,32.8513,32.8513
2026-08-21T01:06:18Z,383,384,383,0,1,1395.64,666,690,383,142831706.76,142831706.81,0.05,0.0003,0.0000,142831706.81,32.8345,32.8171,32.8171
2026-08-21T01:21:50Z,383,384,382,1,2,329623.83,666,690,383,142948744.61,142948744.67,0.06,0.0003,0.0000,142948744.67,32.8614,32.8440,32.8440
2026-08-21T01:37:23Z,383,384,383,0,1,1395.64,666,690,383,142831706.76,142831706.81,0.05,0.0003,0.0000,142831706.81,32.8345,32.8171,32.8171
2026-08-21T01:52:53Z,383,384,382,1,2,329623.83,666,690,383,142948744.61,142948744.67,0.06,0.0003,0.0000,142948744.67,32.8614,32.8440,32.8440
2026-08-21T02:08:26Z,383,384,382,1,2,138777.43,666,690,383,142757898.21,142757898.26,0.05,0.0003,0.0000,142757898.26,32.8175,32.8001,32.8001
2026-08-21T02:23:57Z,383,384,383,0,1,1395.64,666,690,383,142831706.76,142831706.81,0.05,0.0003,0.0000,142831706.81,32.8345,32.8171,32.8171
2026-08-21T02:39:29Z,384,384,383,1,1,224028.66,666,690,384,143054339.78,143054339.84,0.06,0.0003,0.0000,143054339.84,32.8857,32.8682,32.8682
2026-08-21T02:55:00Z,382,384,382,0,2,106990.81,666,690,382,142726111.59,142726111.64,0.05,0.0003,0.0000,142726111.64,32.8102,32.7928,32.7928
2026-08-21T03:10:49Z,384,383,382,2,1,255815.28,666,690,384,142980531.23,142980531.29,0.06,0.0003,0.0000,142980531.29,32.8687,32.8513,32.8513
2026-08-21T03:26:29Z,382,383,382,0,1,1395.64,666,690,382,142726111.59,142726111.64,0.05,0.0003,0.0000,142726111.64,32.8102,32.7928,32.7928
2026-08-21T03:42:01Z,384,386,384,0,2,224028.66,666,690,384,142863493.38,142863493.43,0.05,0.0003,0.0000,142863493.43,32.8418,32.8244,32.8244
2026-08-21T03:57:33Z,383,386,383,0,3,329623.83,666,690,383,142757898.21,142757898.26,0.05,0.0003,0.0000,142757898.26,32.8175,32.8001,32.8001
2026-08-21T04:13:05Z,383,386,383,0,3,255815.28,666,690,383,142831706.76,142831706.81,0.05,0.0003,0.0000,142831706.81,32.8345,32.8171,32.8171
2026-08-21T04:28:39Z,384,385,383,1,2,329623.83,666,690,384,142980531.23,142980531.29,0.06,0.0003,0.0000,142980531.29,32.8687,32.8513,32.8513
2026-08-21T04:44:11Z,382,385,382,0,3,138777.42,666,690,382,142726111.59,142726111.64,0.05,0.0003,0.0000,142726111.64,32.8102,32.7928,32.7928
2026-08-21T04:59:42Z,384,384,382,2,2,361410.45,666,690,384,142980531.23,142980531.29,0.06,0.0003,0.0000,142980531.29,32.8687,32.8513,32.8513
2026-08-21T05:15:15Z,383,384,383,0,1,1395.64,666,690,383,142831706.76,142831706.81,0.05,0.0003,0.0000,142831706.81,32.8345,32.8171,32.8171
2026-08-21T05:30:48Z,382,384,382,0,2,106990.81,666,690,382,142726111.59,142726111.64,0.05,0.0003,0.0000,142726111.64,32.8102,32.7928,32.7928
2026-08-21T05:46:22Z,382,386,382,0,4,361410.45,666,690,382,142726111.59,142726111.64,0.05,0.0003,0.0000,142726111.64,32.8102,32.7928,32.7928
2026-08-21T06:01:56Z,383,386,383,0,3,329623.83,666,690,383,142757898.21,142757898.26,0.05,0.0003,0.0000,142757898.26,32.8175,32.8001,32.8001
2026-08-21T06:17:28Z,382,384,381,1,3,361410.44,666,690,382,142808227.85,142808227.91,0.06,0.0003,0.0000,142808227.91,32.8291,32.8117,32.8117
2026-08-21T06:32:59Z,382,384,382,0,2,33182.26,666,690,382,142691190.00,142691190.05,0.05,0.0003,0.0000,142691190.05,32.8022,32.7848,32.7848
2026-08-21T06:48:31Z,382,384,381,1,3,361410.44,666,690,382,142808227.85,142808227.91,0.06,0.0003,0.0000,142808227.91,32.8291,32.8117,32.8117
2026-08-21T07:04:03Z,382,382,381,1,1,106990.81,666,689,382,142691190.00,142691190.05,0.05,0.0003,0.0000,142691190.05,32.8022,32.7899,32.7899
2026-08-21T07:19:40Z,382,382,381,1,1,33182.26,666,689,382,142617381.45,142617381.50,0.05,0.0003,0.0000,142617381.50,32.7852,32.7729,32.7729
2026-08-21T07:35:13Z,384,382,381,3,1,361410.45,666,688,384,142945609.64,142945609.69,0.05,0.0003,0.0000,142945609.69,32.8607,32.8485,32.8485
2026-08-21T07:50:46Z,377,383,377,0,6,104081.23,666,679,376,142501762.98,141870287.51,631475.47,70.6413,1.7519,142514695.91,32.7616,32.9176,32.7717
2026-08-21T08:06:20Z,377,261,255,122,6,98538333.10,665,680,377,142058126.75,142058126.73,0.02,0.0000,0.0000,142058126.73,32.7891,32.8105,32.8105
2026-08-21T08:21:52Z,377,376,376,1,0,31693.15,666,680,377,141870201.14,141870201.12,0.02,0.0000,0.0000,141870201.12,32.7457,32.7671,32.7671
2026-08-21T08:37:49Z,377,376,376,1,0,101908.20,666,680,377,141940416.19,141940416.17,0.02,0.0000,0.0000,141940416.17,32.7619,32.7833,32.7833
2026-08-21T08:53:22Z,377,376,376,1,0,31693.15,666,680,377,141870201.14,141870201.12,0.02,0.0000,0.0000,141870201.12,32.7457,32.7671,32.7671
2026-08-21T09:08:56Z,377,376,376,1,0,12794.76,666,680,376,141838507.99,141838507.97,0.02,0.0000,0.0000,141851302.73,32.7413,32.7598,32.7598
2026-08-21T09:24:30Z,379,376,376,3,0,264106.67,666,680,378,142089819.90,142089819.89,0.01,0.0000,0.0000,142102614.64,32.7993,32.8178,32.8178
2026-08-21T09:40:14Z,379,379,378,1,1,321526.96,666,681,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7926,32.7926
2026-08-21T09:55:49Z,378,379,377,1,2,353220.12,666,681,378,141953210.95,141953210.93,0.02,0.0000,0.0000,142172829.69,32.8155,32.7853,32.7853
2026-08-21T10:11:21Z,377,379,377,0,2,251311.92,666,681,377,141851302.75,141851302.73,0.02,0.0000,0.0000,141851302.73,32.7413,32.7618,32.7618
2026-08-21T10:26:24Z,378,379,377,1,2,353220.12,666,682,378,141953210.95,141953210.93,0.02,0.0000,0.0000,141953210.93,32.7649,32.7804,32.7804
2026-08-21T10:41:56Z,378,378,378,0,0,0.00,666,682,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7789,32.7789
2026-08-21T10:57:41Z,378,378,377,1,1,133601.35,666,683,378,141953210.95,141953210.93,0.02,0.0000,0.0000,141953210.93,32.7649,32.7797,32.7797
2026-08-21T11:13:13Z,379,379,379,0,0,0.00,666,683,379,142102614.66,142102614.64,0.02,0.0000,0.0000,142102614.64,32.7993,32.8142,32.8142
2026-08-21T11:28:46Z,378,379,378,0,1,219618.76,666,684,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7538,32.7538
2026-08-21T11:44:19Z,380,380,380,0,0,0.00,666,683,380,142204522.86,142204522.84,0.02,0.0000,0.0000,142204522.84,32.8229,32.8435,32.8435
2026-08-21T12:00:04Z,378,380,378,0,2,321526.96,666,683,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7692,32.7692
2026-08-21T12:15:44Z,379,379,378,1,1,321526.96,666,683,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7928,32.7928
2026-08-21T12:31:19Z,380,380,380,0,0,0.00,666,683,380,142204522.86,142204522.84,0.02,0.0000,0.0000,142204522.84,32.8229,32.8435,32.8435
2026-08-21T12:46:51Z,378,380,378,0,2,321526.96,666,683,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7692,32.7692
2026-08-21T13:02:35Z,379,380,379,0,1,101908.20,666,683,379,142102614.66,142102614.64,0.02,0.0000,0.0000,142102614.64,32.7993,32.8200,32.8200
2026-08-21T13:18:17Z,377,380,377,0,3,370809.75,666,684,377,141833713.11,141833713.09,0.02,0.0000,0.0000,141833713.09,32.7373,32.7424,32.7424
2026-08-21T13:33:51Z,379,380,379,0,1,219618.76,666,684,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7773,32.7773
2026-08-21T13:49:25Z,379,378,378,1,0,219618.76,666,684,379,142102614.66,142102614.64,0.02,0.0000,0.0000,142102614.64,32.7993,32.8045,32.8045
2026-08-21T14:05:14Z,379,378,378,1,0,101908.20,666,684,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7773,32.7773
2026-08-21T14:21:11Z,378,379,378,0,1,101908.20,666,684,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7538,32.7538
2026-08-21T14:36:45Z,379,379,379,0,0,0.00,666,684,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7773,32.7773
2026-08-21T14:52:22Z,379,379,379,0,0,0.00,666,684,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7773,32.7773
2026-08-21T15:07:58Z,379,379,378,1,1,321526.96,666,684,379,142102614.66,142102614.64,0.02,0.0000,0.0000,142102614.64,32.7993,32.8045,32.8045
2026-08-21T15:23:31Z,378,379,378,0,1,101908.20,666,685,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7373,32.7373
2026-08-21T15:39:15Z,379,379,379,0,0,0.00,666,685,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7609,32.7609
2026-08-21T15:54:48Z,379,379,379,0,0,0.00,666,685,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7609,32.7609
2026-08-21T16:10:24Z,378,379,378,0,1,101908.20,666,685,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7373,32.7373
2026-08-21T16:26:01Z,379,380,379,0,1,101908.20,666,685,379,142102614.66,142102614.64,0.02,0.0000,0.0000,142102614.64,32.7993,32.7880,32.7880
2026-08-21T16:41:05Z,378,380,378,0,2,321526.96,666,685,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7373,32.7373
2026-08-21T16:56:38Z,379,380,379,0,1,101908.20,666,685,379,142102614.66,142102614.64,0.02,0.0000,0.0000,142102614.64,32.7993,32.7880,32.7880
2026-08-21T17:12:23Z,378,379,378,0,1,101908.20,666,685,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7373,32.7373
2026-08-21T17:27:55Z,377,379,377,0,2,508290.01,666,684,377,141476614.09,141476614.07,0.02,0.0000,0.0000,141476614.07,32.6549,32.6742,32.6742
2026-08-21T17:43:40Z,380,378,378,2,0,321526.96,666,684,380,142204522.86,142204522.84,0.02,0.0000,0.0000,142204522.84,32.8229,32.8263,32.8263
2026-08-21T17:59:12Z,378,378,378,0,0,0.00,666,685,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7373,32.7373
2026-08-21T18:14:44Z,379,379,378,1,1,321526.96,666,685,379,142102614.66,142102614.64,0.02,0.0000,0.0000,142102614.64,32.7993,32.7880,32.7880
2026-08-21T18:30:19Z,377,379,377,0,2,197754.46,666,685,377,141787149.65,141787149.63,0.02,0.0000,0.0000,141787149.63,32.7265,32.7152,32.7152
2026-08-21T18:45:54Z,378,379,378,0,1,101908.20,666,685,378,141882995.90,141882995.88,0.02,0.0000,0.0000,141882995.88,32.7486,32.7373,32.7373
2026-08-21T19:01:28Z,379,379,378,1,1,416931.92,666,684,379,142198019.62,142198019.60,0.02,0.0000,0.0000,142198019.60,32.8214,32.8184,32.8184
2026-08-21T19:16:29Z,380,379,379,1,0,101908.20,666,685,380,142299927.82,142299927.80,0.02,0.0000,0.0000,142299927.80,32.8449,32.8335,32.8335
2026-08-21T19:32:00Z,379,379,378,1,1,339886.84,666,685,379,142297370.30,142297370.28,0.02,0.0000,0.0000,142297370.28,32.8443,32.8329,32.8329
2026-08-21T19:47:45Z,378,379,378,0,1,545478.31,666,684,378,141658603.26,141658603.24,0.02,0.0000,0.0000,141658603.24,32.6969,32.7268,32.7268
2026-08-21T20:03:17Z,380,379,379,1,0,95846.25,666,685,380,142299927.82,142299927.80,0.02,0.0000,0.0000,142299927.80,32.8449,32.8335,32.8335
2026-08-21T20:18:20Z,378,380,378,0,2,394815.47,666,684,378,141905112.35,141905112.33,0.02,0.0000,0.0000,141905112.33,32.7538,32.7485,32.7485
2026-08-21T20:33:52Z,378,380,378,0,2,561868.09,666,685,378,141738059.73,141738059.71,0.02,0.0000,0.0000,141738059.71,32.7152,32.7039,32.7039
2026-08-21T20:49:27Z,378,380,377,1,3,879001.97,666,684,378,141860163.37,141860163.36,0.01,0.0000,0.0000,141860163.36,32.7434,32.7394,32.7394
2026-08-21T21:05:01Z,379,378,377,2,1,563978.25,666,685,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7609,32.7609
2026-08-21T21:20:54Z,380,378,378,2,0,344359.49,666,685,380,142204522.86,142204522.84,0.02,0.0000,0.0000,142204522.84,32.8229,32.8115,32.8115
2026-08-21T21:36:28Z,379,379,379,0,0,0.00,666,685,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7609,32.7609
2026-08-21T21:52:02Z,379,379,379,0,0,0.00,666,685,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.7609,32.7609
2026-08-21T22:07:36Z,380,379,379,1,0,219618.76,666,681,380,142204522.86,142204522.84,0.02,0.0000,0.0000,142204522.84,32.8229,32.8548,32.8548
2026-08-21T22:23:11Z,379,379,379,0,0,0.00,666,676,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7722,32.9092,32.9092
2026-08-21T22:38:44Z,380,379,379,1,0,219618.76,666,677,380,142204522.86,142204522.84,0.02,0.0000,0.0000,142204522.84,32.7624,32.9469,32.9469
2026-08-21T22:54:15Z,378,379,378,0,1,128407.25,666,678,378,141856496.85,141856496.83,0.02,0.0000,0.0000,141856496.83,32.6822,32.8589,32.8589
2026-08-21T23:09:57Z,379,379,379,0,0,0.00,666,679,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7118,32.8760,32.8760
2026-08-21T23:25:35Z,379,379,379,0,0,0.00,666,681,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7118,32.8021,32.8021
2026-08-21T23:41:08Z,379,379,379,0,0,0.00,666,681,379,141984904.10,141984904.08,0.02,0.0000,0.0000,141984904.08,32.7118,32.8021,32.8021
